-0.830741253396286	1.0947465099951956
-0.8275090754961025	1.0778607391415762
-0.8237701896061601	1.0612803457322875
-0.8195395444071466	1.04499661035751
-0.8148320885797521	1.0290008136074267
-0.8096627708046651	1.0132842360722178
-0.8040465397625745	0.9978381583420658
-0.7979983441341693	0.982653861007152
-0.7915331326001384	0.967722624657658
-0.784665853841171	0.9530357298837661
-0.7774114565379555	0.9385844572756568
-0.7697848893711812	0.9243600874235121
-0.7618011010215371	0.9103539009175138
-0.753475040169712	0.8965571783478435
-0.7448216554963947	0.8829612003046825
-0.7358558956822743	0.8695572473782124
-0.7265927094080399	0.8563366001586152
-0.7170470453543804	0.8432905392360724
-0.7072338522019844	0.8304103452007655
-0.697168078631541	0.8176872986428758
-0.6868646733237393	0.8051126801525855
-0.6763385849592682	0.7926777703200757
-0.6656047622188165	0.780373849735528
-0.6546781537830731	0.7681921989891246
-0.6435737083327271	0.7561240986710466
-0.6323063745484674	0.7441608293714754
-0.6208911011109831	0.7322936716805932
-0.6093428367009626	0.7205139061885812
-0.5976765299990956	0.7088128134856213
-0.5859071296860705	0.6971816741618948
-0.5740495844425761	0.6856117688075831
-0.5621188429493019	0.6740943780128684
-0.5501298538869364	0.6626207823679318
-0.5380975659361689	0.6511822624629553
-0.5260369277776881	0.6397700988881201
-0.5139628880921827	0.6283755722336082
-0.5018903955603422	0.616989963089601
-0.4898322472163539	0.6056057285965031
-0.4777917124231042	0.5942205357578566
-0.465769424232547	0.5828334931486778
-0.4537660156039429	0.5714437093946675
-0.4417821194965529	0.5600502931215268
-0.4298183688696378	0.5486523529549567
-0.41787539668245854	0.5372489975206586
-0.40595383589427586	0.5258393354443331
-0.39405431946435104	0.514422475351682
-0.3821774803519445	0.5029975258684055
-0.3703239515163175	0.4915635956202056
-0.3584943659167308	0.48011979323278287
-0.34668935651244537	0.46866522733183885
-0.33490955626272184	0.45719900654307394
-0.32315559812682143	0.44572023949218986
-0.3114281150640049	0.43422803480488753
-0.29972774003353325	0.422721501106868
-0.2880551059946671	0.41119974702383233
-0.2764108459066677	0.39966188118148177
-0.26479559272879577	0.3881070122055174
-0.2532099794203122	0.37653424872164026
-0.24165463894047778	0.36494269935555135
-0.23013020424855365	0.353331472732952
-0.21863730830380057	0.3416996774795433
-0.20717658406547948	0.3300464222210261
-0.19574866449285117	0.3183708155831017
-0.18435418254517677	0.3066719661914713
-0.1729937711817168	0.2949489826718357
-0.16166806336173248	0.28320097364989627
-0.15037769204448467	0.271427047751354
-0.13912329018923414	0.25962631360191
-0.12790549075524174	0.24779787982726534
